,Tweet
128,"While Americans are hurting, @SenSchumer and @SpeakerPelosi are holding #coronavirus relief hostage in an effort to further their liberal agenda.

A global health crisis is not the time to play politics. We must provide American workers with the relief they desperately need."
129,"RT @GaDPH: Older adults, especially those with existing medical conditions are at higher risk of getting very sick from COVID-19. Take thes…"
130,"As @realDonaldTrump said, we will come out of this crisis.
 
But right now, our farmers, truckers, and independent contractors are bearing the brunt of #COVIDー19 and they need our support. https://t.co/zyYNMtpQ4d"
131,"The American people need results now more than ever.
 
This is the time to put partisanship aside and work together for the ones who elected us. 🇺🇸 #InItTogether https://t.co/adPYqZQX04"
132,"We must look out for the small businesses across Georgia seeking relief due to #coronavirus.

Read the letter I sent with members of the Georgia delegation thanking @SBAgov for designating all 159 counties in Georgia as eligible to receive small business loans. #gapol https://t.co/cjK226K38a"
133,".@USTreasury and @IRSnews are providing payment relief to individuals and businesses by extending most tax payment deadlines to July 15, 2020.

Read full details on tax changes in response to #coronavirus here → https://t.co/HNJlu5rGZH https://t.co/uzvtOEBVtE"
134,"Good news for Georgians! @SBAgov approved Georgia’s declaration for disaster loan assistance.

Small businesses are the backbone of our economy, and they need our help now more than ever.

Those affected by #COVIDー19 can apply for loan assistance here: https://t.co/gzHniifxy2 https://t.co/MaLLMLlI16"
135,"Good news! More testing kits have been delivered to @GaDPH.

This will double our state’s testing capacity for #COVID19 by the end of the week!"
136,"As schools close due to #coronavirus, our education system is continuing to equip the next generation. These are the necessary steps to keep our students, teachers, and administrators safe. Together, we are doing our part to #slowthespread. #GA09 https://t.co/7b7tjuigV5"
137,"Thanks to the leadership of @SecretarySonny, @USDA is partnering with the private sector to provide nearly ONE MILLION meals a week to students in rural areas who are affected by #COVID19! https://t.co/xrpe6JLoYB"
138,"Proud to witness our communities uniting in the face of this global health crisis.

As schools begin to close, businesses across Gainesville are coming together to provide meals for families in need. #GA09
https://t.co/8DC9RVDP2i"
139,"As we continue the fight against #COVIDー19, we must ensure Americans have access to the food they need.

Read the letter @AustinScottGA08 and I sent to @SecPompeo on protecting Georgia farmers’ abilities to put food on American tables in the midst of a global health emergency. https://t.co/gokQtjxayo"
140,"Even if you're young and feel healthy, please follow @realDonaldTrump's new guidelines to #SlowtheSpread
 
❌Avoid gatherings of 10+ people
❌Don’t eat out — use pick up or delivery options
❌Wash your hands regularly
 
You can be asymptomatic and still be a carrier of #COVIDー19 https://t.co/FNCo3ZseEg"
141,"To all of our doctors, nurses, first responders, and public safety officers fighting on the front lines: Thank you.

In a time of uncertainty, we are grateful for your tireless work to keep us healthy and safe! #COVIDー19"
142,"RT @HouseGOP: Follow these coronavirus guidelines from the @WhiteHouse to keep our families and communities safe:
▪️ Practice Social Distan…"
143,"RT @WhiteHouse: If you are sick, stay home. 

If your children are sick, keep them home.

If anyone in your household is diagnosed with COV…"
144,"Every American has a critical role to play in stopping the spread of #COVIDー19.

To stay informed on the most recent guidance and resources available to you, subscribe to our newsletter here ↓
https://t.co/YrPx5PeBp5"
145,".@POTUS just announced new guidelines for the next 15 days to slow the spread of #COVIDー19.

Be sure to read the guidelines and follow the directions of your state and local authorities.

We all play a role in keeping our families and communities safe. https://t.co/DI6lr8dng6"
146,"RT @Google: Do these five simple things to help stop coronavirus (COVID-19). 

DO THE FIVE 
1️⃣ HANDS: Wash them often
2️⃣ ELBOW: Cough int…"
147,".@realDonaldTrump and the Trump administration are taking decisive action to combat #coronavirus:
 
✓ Declared a national emergency to free up federal resources
✓ Partnering with the private sector to expand #COVIDー19 testing
✓ Restricting travel to keep Americans safe"
148,"The @CDCgov just issued new guidance recommending that for the next 8 weeks, organizers cancel or postpone in-person events consisting of 50 people or more.

Read more on the CDC's latest #COVIDー19 guidance here  →
https://t.co/gpOVyVp2EH"
149,"On this National Day of Prayer, we come together to pray for all who have suffered from and been affected by #coronavirus here in the United States and all across the world.

Today we unite, as one nation under God, to ask for His comfort and healing."
150,"The health and safety of our communities remains our number one priority.

Follow the @CDCgov's guidelines on https://t.co/3iWoakCb9K to learn how to best prevent the spread of #COVIDー19. https://t.co/Ccflz6nYnb"
151,"RT @GeorgiaEMA: As the #COVID19 situation develops, remember to remain calm and help your fellow Georgians. If you go to the store, don't b…"
152,RT @GaDPH: Updated #COVID19 Daily Status Report online now: https://t.co/UBsZCrHUKn https://t.co/KszPKVd4yj
153,"President @realDonaldTrump is right. No country is more well-equipped to beat this crisis than the United States. 

We are resilient, and we will keep fighting to protect the health and safety of every American. 🇺🇸"
154,RT @CDCgov: Local healthcare systems are preparing for the possibility of a #COVID19 outbreak in your community. You can too. Develop a pla…
155,"As we continue to learn more about #coronavirus and its impact on our communities throughout Georgia, I've launched a new webpage to keep Georgians up to date on the latest developments and the steps you can take to stay healthy. Read more here →
https://t.co/JB7oxFWL4x"
156,"Heartbreaking news. Our prayers go out to his family and loved ones.
 
Please continue following the @CDCgov’s guidance and take all precautions necessary to protect yourself, your family, and your communities. Together, we will overcome #COVID19. https://t.co/zvrAcPEhxi"
157,"RT @HouseGOP: Last week, Congress took decisive and bipartisan action to provide critical funding to local health officials as they work to…"
158,"As concerns of #coronavirus spread, here’s some information on how to keep your homes, workplaces, and schools safe →
https://t.co/IaU4I3tI3K"
159,"Our top priority as a country is to fight #coronavirus and prevent its spread throughout the U.S.
 
In the face of a public health crisis like coronavirus, we must work together to contain #COVID19. American lives are not a game – we must get this right."
