,Tweet
148,"Tomorrow, the @DeptVetAffairs is launching its first VA telehealth site in the nation in Julesburg, Colorado. There will be staff from Cheyenne VA Medical Center on site to explain the VA Telehealth Programs and answer questions. All veterans are invited to stop in &amp; learn more!"
149,"I’m excited to announce that @USDA has awarded Trinidad Area Health Assn. $32.7 million for renovations to Mt. San Rafael Hospital in #Trinidad &amp; I’m glad I could be a part of it. This funding will help ensure our communities have continued quality health care, vital to rural CO."
150,"On this day, we remember and honor our nation’s servicemembers who were prisoners of war, those who served and never reunited with their families, and those who are still missing. We are forever grateful for their service and sacrifice. #POWMIARecognitionDay #HonorThem 🇺🇸 https://t.co/A9rzh3o2gU"
151,"It’s hard to believe it’s been 18 years. Many of us remember exactly where we were on 9/11. We remember the victims who lost their lives, we remember our first responders, and we remember how America came together against forces that threatened our freedom. We will #NeverForget. https://t.co/muYPjXDbWd"
152,Today we honor more than 1.8 million American service members who have paid the ultimate sacrifice for our great nation. Thank you for your service. #PurpleHeartDay https://t.co/AxPuESMHO1
153,"Fifty years ago, millions of people worldwide watched the #Apollo11 crew land on the Moon. Today, we celebrate this historic mission &amp; the brave astronauts who showed the world that American innovation was possible at the highest levels. #Apollo50"
154,"I’m excited to hear that @BLMNational headquarters is coming to Colorado! This is a tremendous victory for our state’s economy, the people of Colorado, and those who manage our nation’s public lands."
155,My office welcomed a family from Wyoming who regularly travels to @ChildrensColo for treatment for their daughter who was diagnosed w/Crohn’s disease at age 10. We must work to remove barriers &amp; ensure that kids across the country have access to the specialized care they need. https://t.co/Wolot1pEEC
156,Happy 244th Birthday @USArmy! Thank you to all the brave men and women of our Armed Forces who defend our country at home and abroad. We are forever grateful for your service. #ArmyBday
157,"This year, 14 students from the 4th CD accepted appointments to U.S. Service Academies as members of the c/o 2023! I’m so proud of these young men &amp; women from CO who have committed their lives to protecting this country and accepted the call to duty. https://t.co/OWt1RaCh2H"
158,"Temple Aaron in #Trinidad, CO is celebrating its 130th anniversary this month. Thanks to the dedication of the Rubin family &amp; others who have worked to preserve this synagogue as well as the Jewish history of the Rocky Mountain region. https://t.co/ByUYL3hXPk"
159,"Today marks the 75th anniversary of the allied landings at Normandy. Join me in honoring our brave American soldiers, and the other allies who lost their lives on this fateful day. They will never be forgotten. #GreatestGeneration #DDay75 https://t.co/7runRrXaPz"
